BRAND,MODEL,YEAR,KILO,LOCATION,Certificate,Warranty,PRICE
ISUZU,ELF,2005年,12.4萬公里,台南市/聯運汽車,1,1,23.8萬
FORD,ESCAPE,2005年,12.9萬公里,台南市/聯運汽車,1,1,23.8萬
PEUGEOT,207,2007年,9.3萬公里,高雄市/盛欣汽車,1,1,23.8萬
M-BENZ,E240,1998年,18.3萬公里,台南市/聯運汽車,1,1,19.8萬
NISSAN,SENTRA,2006年,16.3萬公里,台中市/弘宇車業,1,1,15.8萬
HYUNDAI,TUCSON,2007年,15.6萬公里,台中市/和亞汽車,1,1,19.8萬
TOYOTA,ZACE,2006年,25.4萬公里,苗栗縣/駿品汽車,1,1,18.8萬
VOLKSWAGEN,GOLF,2007年,9.2萬公里,台中市/永立汽車,1,1,23.0萬
SUZUKI,SWIFT,2005年,19.5萬公里,台中市/金沙汽車,1,1,18.8萬
TOYOTA,ZACE,2006年,16.3萬公里,台中市/聖傑汽車,1,1,19.5萬
TOBE,W’CAR,2011年,2.6萬公里,台中市/坦格汽車,1,1,19.8萬
MITSUBISHI,SAVRIN,2006年,13.4萬公里,雲林縣/上新汽車,1,1,16.8萬
VOLKSWAGEN,BEETLE,2002年,16.7萬公里,台中市/詮豐汽車,1,1,18.0萬
NISSAN,TEANA,2005年,12萬公里,新北市/鼎昇汽車,1,1,18.8萬
TOYOTA,ZACE,2004年,13.3萬公里,高雄市/上暘汽車,1,1,18.8萬
NISSAN,TIIDA,2006年,14.2萬公里,新北市/穆達汽車,1,1,25.0萬
TOYOTA,ZACE,2003年,14.5萬公里,桃園市/永興汽車,1,1,19.8萬
MAZDA,MPV,2005年,13.4萬公里,桃園市/全民汽車,1,1,25.0萬
TOYOTA,ZACE,2007年,15.5萬公里,嘉義市/龍順汽車,1,1,20.0萬
TOYOTA,VIOS,2004年,25.9萬公里,彰化縣/高通汽車,1,1,16.8萬
TOYOTA,WISH,2005年,13.4萬公里,台南市/翔富汽車,1,1,23.9萬
VOLKSWAGEN,PASSAT,2006年,17.9萬公里,新北市/豐御車業(新北),1,1,19.8萬
SUZUKI,SWIFT,2008年,7.3萬公里,桃園市/全民汽車,1,1,25.0萬
TOYOTA,ALTIS,2006年,24.2萬公里,屏東縣/匯盛汽車,1,1,18.8萬
SUZUKI,SWIFT,2005年,16.6萬公里,台中市/威尼斯汽車城,1,1,17.5萬
HONDA,CR-V,2004年,19.8萬公里,台中市/威尼斯汽車城,1,1,15.5萬
NISSAN,SERENA,2005年,18萬公里,台中市/威尼斯汽車城,1,1,16.5萬
TOYOTA,CAMRY,2006年,13.1萬公里,雲林縣/上新汽車,1,1,19.8萬
TOYOTA,CAMRY,2006年,22萬公里,雲林縣/上新汽車,1,1,18.8萬
TOYOTA,ZACE,2005年,3.0萬公里,新北市/威龍汽車,1,1,15.8萬
TOYOTA,VIOS,2006年,14.8萬公里,雲林縣/耐斯汽車,1,1,18.8萬
TOYOTA,ALTIS,2005年,15.6萬公里,桃園市/金鋒汽車,1,1,19.8萬
VOLKSWAGEN,JETTA,2006年,23.3萬公里,苗栗縣/名駒汽車,1,1,18.8萬
LEXUS,ES330,2004年,23.7萬公里,苗栗縣/名駒汽車,1,1,22.8萬
NISSAN,TEANA,2006年,18萬公里,苗栗縣/名駒汽車,1,1,19.8萬
MAZDA,MAZDA,2005年,22.7萬公里,高雄市/巨將汽車,1,1,15.8萬
TOYOTA,WISH,2004年,24.6萬公里,桃園市/冠際汽車,1,1,22.8萬
MAZDA,MAZDA,2005年,14.6萬公里,台中市/金沙汽車,1,1,18.5萬
SUZUKI,SWIFT,2006年,15.8萬公里,台中市/金沙汽車,1,1,19.8萬
MITSUBISHI,VERYCA,2004年,17.1萬公里,南投縣/東樺汽車,1,1,19.9萬
MAZDA,BONGO,2005年,13.8萬公里,南投縣/東樺汽車,1,1,15.9萬
MITSUBISHI,SPACE,2003年,7.3萬公里,宜蘭縣/展宇汽車,1,1,15.8萬
TOYOTA,ALTIS,2005年,13.3萬公里,南投縣/東樺汽車,1,1,19.9萬
TOYOTA,VIOS,2006年,11.3萬公里,南投縣/東樺汽車,1,1,18.9萬
MAZDA,MAZDA,2007年,10.3萬公里,台中市/聖傑汽車(烏日店),1,1,24.8萬
PROTON,JUMBUCK,2007年,7.0萬公里,基隆市/上詮汽車,1,1,19.8萬
VOLKSWAGEN,GOLF,2005年,16萬公里,基隆市/上詮汽車,1,1,16.8萬
TOYOTA,VIOS,2005年,9.6萬公里,桃園市/永興汽車,1,1,18.8萬
MAZDA,MAZDA,2006年,13.8萬公里,高雄市/鴻成中古汽車,1,1,19.8萬
INFINITI,FX35,2003年,20萬公里,高雄市/鴻成中古汽車,1,1,18.8萬
TOYOTA,ALTIS,2006年,22.1萬公里,台南市/義大汽車,1,1,19.9萬
FORD,ESCAPE,2007年,16.1萬公里,高雄市/威霸汽車,1,1,18.8萬
HONDA,ACCORD,2005年,13萬公里,桃園市/金鋒汽車,1,1,19.8萬
NISSAN,TEANA,2008年,15.8萬公里,彰化縣/新永隆汽車,1,1,24.8萬
TOYOTA,VIOS,2006年,22.1萬公里,彰化縣/僑輪汽車,1,1,18.8萬
NISSAN,SENTRA,2003年,13萬公里,新北市/鼎昇汽車,1,1,16.8萬
TOYOTA,ALTIS,2004年,35.1萬公里,高雄市/辰泰汽車,1,1,15.8萬
MITSUBISHI,FREECA,2001年,5.1萬公里,新北市/鼎昇汽車,1,1,16.8萬
VOLKSWAGEN,SHARAN,2002年,14萬公里,新北市/鼎昇汽車,1,1,20.8萬
FORD,TIERRA,2000年,13.4萬公里,新北市/鼎昇汽車,1,1,15.8萬
FORD,ESCAPE,2006年,18.6萬公里,新北市/鼎昇汽車,1,1,23.8萬
TOYOTA,ALTIS,2004年,5.9萬公里,台中市/佳韻汽車,1,1,16.8萬
SUZUKI,SOLIO,2005年,17萬公里,彰化縣/僑輪汽車,1,1,17.5萬
NISSAN,CABSTAR,2006年,23.2萬公里,南投縣/東樺汽車,1,1,24.9萬
SUZUKI,EVERY,2005年,12萬公里,桃園市/永興汽車,1,1,18.8萬
MITSUBISHI,SPACE,2006年,13.8萬公里,桃園市/頂尖汽車,1,1,17.8萬
TOYOTA,CAMRY,2004年,16萬公里,新北市/鼎昇汽車,1,1,18.8萬
LUXGEN,LUXGEN,2010年,9.9萬公里,基隆市/上詮汽車,1,1,20.0萬
FORD,FOCUS,2006年,18.8萬公里,桃園市/忠信汽車,1,1,16.8萬
MITSUBISHI,SAVRIN,2004年,16.1萬公里,高雄市/一品汽車,1,1,15.8萬
MAZDA,MAZDA6,2004年,18萬公里,高雄市/一品汽車,1,1,15.8萬
TOYOTA,CAMRY,2004年,22.4萬公里,高雄市/一品汽車,1,1,22.8萬
FORD,FOCUS,2005年,18.7萬公里,高雄市/一品汽車,1,1,17.8萬
SUZUKI,SWIFT,2006年,11.4萬公里,桃園市/二手達人,1,1,21.0萬
TOYOTA,ALTIS,2006年,19.7萬公里,新竹市/傑昇汽車,1,1,24.8萬
MAZDA,PREMACY,2005年,22.5萬公里,桃園市/朋亨汽車,1,1,17.8萬
FORD,ESCAPE,2006年,11.5萬公里,台中市/坦格汽車,1,1,23.8萬
FORD,PR-Z,2006年,17.9萬公里,嘉義縣/凱翔汽車,1,1,16.8萬
HONDA,CR-V,2006年,22.3萬公里,桃園市/頂尖汽車,1,1,23.8萬
TOYOTA,ALTIS,2005年,15.3萬公里,彰化縣/格上汽車,1,1,18.8萬
TOYOTA,ZACE,2006年,17.5萬公里,台中市/來爾富汽車,1,1,16.9萬
MITSUBISHI,SAVRIN,2006年,21萬公里,台南市/義大汽車,1,1,19.8萬
SUZUKI,SWIFT,2006年,12.5萬公里,桃園市/冠際汽車,1,1,22.8萬
MITSUBISHI,LANCER,2006年,11.4萬公里,桃園市/冠際汽車,1,1,16.8萬
HONDA,CR-V,2003年,30.8萬公里,彰化縣/竣富汽車,1,1,15.8萬
FORD,FOCUS,2005年,13萬公里,屏東縣/捷順汽車,1,1,20.8萬
MAZDA,MAZDA,2004年,12.1萬公里,屏東縣/捷順汽車,1,1,22.8萬
MITSUBISHI,SAVRIN,2005年,15.2萬公里,新北市/大鴻汽車,1,1,16.8萬
TOYOTA,WISH,2005年,12.1萬公里,宜蘭縣/展宇汽車,1,1,23.8萬
MITSUBISHI,COLT,2008年,6.9萬公里,新竹縣/光華汽車,1,1,20.8萬
TOYOTA,ZACE,2004年,30.5萬公里,台中市/聖傑汽車,1,1,18.8萬
SUZUKI,SWIFT,2005年,7.9萬公里,彰化縣/高通汽車,1,1,23.8萬
SUZUKI,SWIFT,2006年,15.5萬公里,新北市/翊暉汽車,1,1,23.8萬
FORD,FOCUS,2005年,18.8萬公里,高雄市/巨將汽車,1,1,17.8萬
MITSUBISHI,SAVRIN,2007年,20.9萬公里,桃園市/頂尖汽車,1,1,19.8萬
MITSUBISHI,SAVRIN,2005年,14.7萬公里,花蓮縣/實信車業,1,1,16.8萬
TOYOTA,ALTIS,2006年,15.3萬公里,雲林縣/建成汽車,1,1,19.8萬
TOYOTA,ALTIS,2006年,12萬公里,基隆市/九泰汽車,1,1,16.8萬
MAZDA,MAZDA,2007年,16.7萬公里,桃園市/良宥汽車,1,1,21.8萬
MITSUBISHI,ZINGER,2009年,8.1萬公里,新北市/宜竣汽車,1,1,25.0萬
FORD,ESCAPE,2006年,15.7萬公里,桃園市/亞盟汽車,1,1,18.8萬
HONDA,CR-V,2004年,25.7萬公里,嘉義市/宇勝汽車,1,1,18.8萬
TOYOTA,CAMRY,2005年,17.2萬公里,嘉義市/正泰汽車,1,1,18.5萬
MITSUBISHI,CANTER,2003年,26.7萬公里,台中市/來爾富汽車,1,1,24.9萬
MITSUBISHI,FREECA,2007年,18萬公里,台中市/聖傑汽車,1,1,21.5萬
MITSUBISHI,VERYCA,2011年,10.1萬公里,台中市/聖傑汽車,1,1,22.8萬
NISSAN,SERENA,2005年,23萬公里,嘉義縣/錢坤汽車商行,1,1,21.8萬
MITSUBISHI,SPACE,2000年,17.1萬公里,桃園市/永興汽車,1,1,18.8萬
MAZDA,MAZDA,2006年,13.3萬公里,雲林縣/建成汽車,1,1,18.8萬
MITSUBISHI,VERYCA,2008年,13萬公里,台中市/泰洋車業有限公司,1,1,19.8萬
MAZDA,MAZDA,2004年,13.9萬公里,彰化縣/弘益汽車,1,1,16.8萬
TOYOTA,ALTIS,2001年,26.5萬公里,彰化縣/高通汽車,1,1,16.8萬
TOYOTA,ALTIS,2004年,14.6萬公里,桃園市/誠嘉汽車,1,1,19.8萬
TOYOTA,VIOS,2005年,9.3萬公里,桃園市/誠嘉汽車,1,1,19.8萬
SUZUKI,SWIFT,2007年,28.8萬公里,雲林縣/成功汽車,1,1,18.8萬
MITSUBISHI,VERYCA,2001年,16.2萬公里,桃園市/永興汽車,1,1,15.8萬
HYUNDAI,GETZ,2007年,19.2萬公里,屏東縣/暉祥汽車,1,1,16.0萬
SUZUKI,SWIFT,2006年,16.8萬公里,彰化縣/福大汽車,1,1,23.8萬
SUZUKI,SWIFT,2006年,18.7萬公里,彰化縣/高通汽車,1,1,23.8萬
FORD,FOCUS,2005年,15.1萬公里,彰化縣/格上汽車,1,1,16.8萬
NISSAN,TEANA,2006年,14.9萬公里,彰化縣/格上汽車,1,1,16.8萬
NISSAN,SENTRA,2006年,8.3萬公里,彰化縣/弘益汽車,1,1,16.6萬
MITSUBISHI,ZINGER,2005年,25.3萬公里,高雄市/辰泰汽車,1,1,15.8萬
TOYOTA,ALTIS,2003年,13.9萬公里,台南市/文鑫汽車,1,1,17.8萬
MITSUBISHI,DELICA,2003年,24.8萬公里,台中市/來爾富汽車,1,1,16.9萬
MITSUBISHI,SPACE,2004年,13.2萬公里,桃園市/永興汽車,1,1,18.8萬
FORD,ESCAPE,2005年,13.3萬公里,新竹縣/光華汽車,1,1,18.8萬
BMW,520,2003年,23.2萬公里,苗栗縣/建億汽車,1,1,23.8萬
MAZDA,TRIBUTE,2006年,21.9萬公里,台中市/坦格汽車,1,1,18.8萬
MITSUBISHI,SAVRIN,2004年,13.4萬公里,彰化縣/高通汽車,1,1,18.8萬
TOYOTA,VIOS,2006年,16.1萬公里,桃園市/金品汽車,1,1,18.8萬
MAZDA,MPV,2003年,17萬公里,彰化縣/弘益汽車,1,1,21.6萬
NISSAN,X-TRAIL,2006年,9.8萬公里,彰化縣/弘益汽車,1,1,18.6萬
TOYOTA,WISH,2005年,15.2萬公里,台中市/泰洋車業有限公司,1,1,19.8萬
SUZUKI,GRAND,2005年,15.9萬公里,桃園市/永興汽車,1,1,24.8萬
PEUGEOT,307,2004年,13.9萬公里,台中市/元盛汽車,1,1,18.8萬
PROTON,SAVVY,2010年,7.3萬公里,屏東縣/大衛汽車,1,1,15.8萬
TOYOTA,ALTIS,2004年,16萬公里,台中市/坦格汽車,1,1,19.8萬
TOYOTA,ALTIS,2006年,14.4萬公里,台南市/翔和汽車,1,1,23.8萬
VOLKSWAGEN,GOLF,2005年,17.3萬公里,台南市/義大汽車,1,1,18.8萬
TOYOTA,CAMRY,2004年,17萬公里,彰化縣/高通汽車,1,1,16.8萬
SUZUKI,SWIFT,2006年,17.4萬公里,彰化縣/高通汽車,1,1,22.8萬
MAZDA,323,2006年,17.9萬公里,彰化縣/竣富汽車,1,1,16.8萬
MAZDA,MAZDA,2005年,10.3萬公里,彰化縣/見昌汽車,1,1,19.8萬
MAZDA,MAZDA,2006年,18.4萬公里,彰化縣/見昌汽車,1,1,19.8萬
HYUNDAI,TRAJET,2006年,25萬公里,台中市/和亞汽車,1,1,19.8萬
TOYOTA,ALTIS,2004年,13.6萬公里,嘉義市/尚宏汽車,1,1,19.8萬
TOYOTA,VIOS,2005年,20.3萬公里,嘉義市/尚宏汽車,1,1,19.8萬
TOYOTA,ALTIS,2001年,13.2萬公里,台南市/福成汽車,1,1,16.0萬
VOLKSWAGEN,GOLF,2005年,21.1萬公里,雲林縣/安鑫汽車,1,1,18.8萬
TOYOTA,CAMRY,2005年,21萬公里,台中市/皇家汽車,1,1,20.0萬
NISSAN,ROGUE,2009年,16.3萬公里,台中市/全民汽車,1,1,23.0萬
TOYOTA,ALTIS,2002年,17萬公里,新北市/誠德汽車,1,1,16.8萬
NISSAN,TIIDA,2006年,17.4萬公里,基隆市/詮昌汽車,1,1,23.8萬
TOYOTA,ALTIS,2005年,13.1萬公里,彰化縣/高通汽車,1,1,24.8萬
TOYOTA,ALTIS,2006年,16.2萬公里,屏東縣/暉祥汽車,1,1,23.0萬
MAZDA,MAZDA,2005年,16.3萬公里,嘉義市/宇勝汽車,1,1,18.8萬
FORD,ACTIVA,2006年,20.7萬公里,彰化縣/高通汽車,1,1,16.8萬
FORD,ESCAPE,2005年,13.6萬公里,彰化縣/高通汽車,1,1,18.8萬
NISSAN,SENTRA,2006年,15.8萬公里,彰化縣/高通汽車,1,1,16.8萬
HONDA,CR-V,2005年,14.8萬公里,台南市/翔富汽車,1,1,23.0萬
AUDI,A4,2004年,17.4萬公里,新竹縣/光華汽車,1,1,19.8萬
TOYOTA,WISH,2006年,22.6萬公里,新北市/威龍汽車,1,1,23.8萬
VOLKSWAGEN,LUPO,2005年,18.3萬公里,台中市/倢運汽車,1,1,18.5萬
TOYOTA,ALTIS,2006年,8.8萬公里,彰化縣/見昌汽車,1,1,21.8萬
MAZDA,MAZDA,2006年,17.7萬公里,嘉義市/宇勝汽車,1,1,19.8萬
JAGUAR,X-TYPE,2005年,14萬公里,高雄市/乙鈞汽車,1,1,23.8萬
VOLKSWAGEN,PHAETON,2004年,10.6萬公里,台中市/和亞汽車,1,1,18.8萬
MITSUBISHI,SAVRIN,2005年,14.7萬公里,南投縣/東樺汽車,1,1,16.9萬
SUZUKI,SWIFT,2005年,17.1萬公里,雲林縣/建成汽車,1,1,22.5萬
MITSUBISHI,SAVRIN,2006年,16.9萬公里,台中市/泰洋車業有限公司,1,1,15.8萬
HYUNDAI,MATRIX,2005年,19.8萬公里,彰化縣/新永隆汽車,1,1,15.8萬
VOLKSWAGEN,GOLF,2006年,21.9萬公里,基隆市/九泰汽車,1,1,18.8萬
TOYOTA,ZACE,2004年,10.9萬公里,桃園市/永興汽車,1,1,18.8萬
MITSUBISHI,VERYCA,2005年,12.5萬公里,台中市/來爾富汽車,1,1,22.9萬
HONDA,CR-V,2005年,17.8萬公里,桃園市/忠泰汽車,1,1,22.8萬
MITSUBISHI,DELICA,2007年,18.8萬公里,嘉義縣/凱翔汽車,1,1,24.8萬
TOYOTA,ALTIS,2003年,29.3萬公里,苗栗縣/駿品汽車,1,1,18.8萬
MITSUBISHI,LANCER,2005年,16.4萬公里,彰化縣/高通汽車,1,1,16.8萬
MITSUBISHI,SAVRIN,2006年,10.2萬公里,台中市/和盛汽車,1,1,20.8萬
FORD,I-MAX,2009年,11.3萬公里,台南市/立德汽車,1,1,24.0萬
TOYOTA,ALTIS,2006年,19.1萬公里,高雄市/鴻成中古汽車,1,1,18.8萬
MAZDA,MAZDA,2006年,18.1萬公里,高雄市/巨將汽車,1,1,19.8萬
MAZDA,MAZDA,2005年,11.7萬公里,嘉義市/宇勝汽車,1,1,18.8萬
TOYOTA,ALTIS,2007年,14.8萬公里,彰化縣/新永隆汽車,1,1,24.8萬
MITSUBISHI,VERYCA,2007年,11.3萬公里,彰化縣/僑輪汽車,1,1,21.5萬
CITROEN,C2,2005年,12.6萬公里,桃園市/維京汽車,1,1,18.8萬
MITSUBISHI,SAVRIN,2004年,20.2萬公里,新北市/誠德汽車,1,1,15.8萬
MITSUBISHI,LANCER,2004年,15.2萬公里,雲林縣/建成汽車,1,1,16.8萬
MITSUBISHI,SAVRIN,2005年,13.7萬公里,高雄市/上暘汽車,1,1,17.6萬
HYUNDAI,TUCSON,2006年,16.6萬公里,台中市/奕昇汽車,1,1,21.8萬
HONDA,CR-V,2005年,17.2萬公里,高雄市/上暘汽車,1,1,23.8萬
MITSUBISHI,ZINGER,2007年,13.7萬公里,嘉義縣/凱翔汽車,1,1,19.9萬
NISSAN,TIIDA,2006年,19萬公里,嘉義市/龍順汽車,1,1,21.0萬
PROTON,GEN,2013年,11萬公里,屏東縣/大衛汽車,1,1,22.8萬
TOYOTA,VIOS,2010年,12.3萬公里,雲林縣/建成汽車,1,1,23.8萬
TOYOTA,WISH,2006年,9.6萬公里,新北市/欣利汽車,1,1,23.8萬
NISSAN,SENTRA,2005年,14.6萬公里,台北市/鴻揚汽車,1,1,15.8萬
TOYOTA,ALTIS,2008年,14萬公里,新北市/欣利汽車,1,1,19.8萬
HONDA,ACCORD,2005年,18.8萬公里,台中市/和盛汽車,1,1,23.8萬
HYUNDAI,GETZ,2008年,12萬公里,雲林縣/成功汽車,1,1,18.0萬
TOYOTA,WISH,2004年,26.7萬公里,台南市/義大汽車,1,1,21.8萬
SUZUKI,SWIFT,2006年,19.9萬公里,台北市/鴻揚汽車,1,1,21.8萬
FORD,FOCUS,2005年,19.8萬公里,新北市/名輪汽車,1,1,18.0萬
MAZDA,MAZDA,2005年,22.2萬公里,新北市/名輪汽車,1,1,19.0萬
TOYOTA,ALTIS,2004年,21萬公里,新北市/名輪汽車,1,1,16.8萬
SUZUKI,SWIFT,2006年,13.7萬公里,新北市/名輪汽車,1,1,23.8萬
TOYOTA,WISH,2004年,30.1萬公里,新北市/名輪汽車,1,1,23.8萬
PEUGEOT,307,2003年,12.7萬公里,台中市/元盛汽車,1,1,18.8萬
TOYOTA,VIOS,2008年,11.4萬公里,桃園市/忠泰汽車,1,1,22.8萬
SUZUKI,SOLIO,2003年,13.2萬公里,屏東縣/吉隆汽車,1,1,15.8萬
SUZUKI,SWIFT,2007年,10萬公里,嘉義市/龍順汽車,1,1,23.0萬
NISSAN,TIIDA,2013年,9.1萬公里,嘉義市/龍順汽車,1,1,25.0萬
TOYOTA,ALTIS,2007年,24.6萬公里,嘉義市/龍順汽車,1,1,21.0萬
FORD,FOCUS,2005年,18.4萬公里,苗栗縣/駿品汽車,1,1,16.8萬
TOYOTA,VIOS,2007年,15.7萬公里,嘉義市/正泰汽車,1,1,18.5萬
MAZDA,MPV,2003年,12.8萬公里,台中市/奕昇汽車,1,1,17.8萬
NISSAN,SERENA,2005年,13.5萬公里,雲林縣/宜利汽車商行,1,1,19.8萬
FORD,ESCAPE,2006年,7.3萬公里,彰化縣/晟運汽車,1,1,23.8萬
FORD,TIERRA,2005年,21.6萬公里,新北市/鼎昇汽車,1,1,16.8萬
HONDA,CR-V,2004年,15.8萬公里,台中市/泰洋車業有限公司,1,1,16.8萬
KIA,CARNIVAL,2004年,15.7萬公里,高雄市/立安汽車,1,1,19.8萬
NISSAN,TIIDA,2009年,12.1萬公里,彰化縣/高通汽車,1,1,23.8萬
FORD,ESCAPE,2005年,13.7萬公里,彰化縣/弘益汽車,1,1,16.6萬
TOYOTA,ZACE,2005年,15萬公里,嘉義縣/凱翔汽車,1,1,21.8萬
MITSUBISHI,VERYCA,2008年,24.1萬公里,嘉義市/龍順汽車,1,1,20.0萬
HYUNDAI,TUCSON,2005年,19.9萬公里,彰化縣/晟運汽車,1,1,16.8萬
MITSUBISHI,VERYCA,2005年,12.9萬公里,台中市/尚安汽車,1,1,17.5萬
MITSUBISHI,ZINGER,2007年,18.6萬公里,台中市/弘宇車業,1,1,19.5萬
HONDA,CR-V,2005年,18.6萬公里,台中市/弘宇車業,1,1,22.5萬
HYUNDAI,TUCSON,2005年,12萬公里,桃園市/金程汽車,1,1,16.8萬
MAZDA,MAZDA,2007年,14.3萬公里,高雄市/威霸汽車,1,1,21.8萬
MITSUBISHI,COLT,2007年,12.8萬公里,彰化縣/新永隆汽車,1,1,19.8萬
MITSUBISHI,ZINGER,2012年,17.7萬公里,台中市/S嚴選汽車,1,1,23.5萬
TOYOTA,WISH,2004年,26.8萬公里,雲林縣/安鑫汽車,1,1,20.8萬
MITSUBISHI,SAVRIN,2004年,15.7萬公里,宜蘭縣/竑沅汽車,1,1,16.8萬
MITSUBISHI,COLT,2008年,11.9萬公里,嘉義市/龍順汽車,1,1,17.0萬
HONDA,CR-V,2005年,26.5萬公里,台中市/信義汽車,1,1,17.8萬
MITSUBISHI,DELICA,2004年,14.4萬公里,台中市/尚安汽車,1,1,24.5萬
FORD,ESCAPE,2005年,18.2萬公里,彰化縣/新永隆汽車,1,1,17.8萬
LEXUS,GS300,1998年,25.5萬公里,桃園市/忠泰汽車,1,1,15.0萬
MITSUBISHI,SPACE,2006年,13.9萬公里,新竹縣/順達汽車,1,1,19.8萬
MITSUBISHI,LANCER,2005年,21萬公里,桃園市/忠泰汽車,1,1,15.8萬
MITSUBISHI,FREECA,2005年,14.5萬公里,台中市/尚安汽車,1,1,17.5萬
VOLKSWAGEN,PASSAT,2006年,18.2萬公里,嘉義縣/順久汽車,1,1,22.0萬
MITSUBISHI,GLOBAL,2005年,20.9萬公里,台南市/文鑫汽車,1,1,15.8萬
FORD,FOCUS,2005年,12.1萬公里,彰化縣/高通汽車,1,1,19.8萬
TOYOTA,ZACE,2003年,23.6萬公里,台中市/尚安汽車,1,1,16.5萬
TOYOTA,ALTIS,2005年,15.7萬公里,桃園市/忠泰汽車,1,1,22.8萬
MITSUBISHI,ZINGER,2006年,21.8萬公里,桃園市/宏大汽車,1,1,18.8萬
MAZDA,MAZDA,2005年,10.5萬公里,桃園市/永興汽車,1,1,20.8萬
TOYOTA,VIOS,2008年,18.9萬公里,嘉義市/龍順汽車,1,1,18.0萬
FORD,ESCAPE,2005年,10.6萬公里,台中市/泰洋車業有限公司,1,1,15.8萬
MITSUBISHI,GRUNDER,2006年,10.7萬公里,桃園市/忠泰汽車,1,1,16.8萬
SUZUKI,LIANA,2004年,20萬公里,宜蘭縣/展宇汽車,1,1,15.8萬
TOYOTA,VIOS,2005年,20.6萬公里,桃園市/惠民汽車,1,1,18.0萬
SUZUKI,SWIFT,2006年,16.3萬公里,新竹縣/光華汽車,1,1,23.8萬
MITSUBISHI,SAVRIN,2006年,11萬公里,新北市/欣利汽車,1,1,18.8萬
MAZDA,MAZDA,2007年,10萬公里,新北市/欣利汽車,1,1,21.8萬
TOYOTA,ALTIS,2001年,19.4萬公里,桃園市/金鋒汽車,1,1,15.8萬
AUDI,A6,2004年,13.2萬公里,台中市/元盛汽車,1,1,22.8萬
SUZUKI,SWIFT,2006年,12.4萬公里,台中市/弘宇車業,1,1,21.5萬
NISSAN,MARCH,2006年,10.5萬公里,彰化縣/高通汽車,1,1,18.8萬
MAZDA,MAZDA,2005年,13.6萬公里,桃園市/忠泰汽車,1,1,19.8萬
TOYOTA,ZACE,2004年,12.7萬公里,新竹縣/光華汽車,1,1,19.8萬
SUZUKI,VITARA,2006年,17.8萬公里,嘉義縣/順久汽車,1,1,22.8萬
TOYOTA,CAMRY,2002年,11.9萬公里,台中市/詮豐汽車,1,1,19.0萬
MITSUBISHI,LANCER,2007年,13.8萬公里,嘉義市/正新汽車,1,1,18.8萬
BMW,318,2001年,13.8萬公里,彰化縣/廣興汽車,1,1,16.8萬
FORD,ESCAPE,2005年,19.2萬公里,屏東縣/吉隆汽車,1,1,17.8萬
TOYOTA,HIACE,1999年,17.2萬公里,台中市/詮豐汽車,1,1,23.0萬
MITSUBISHI,FORTIS,2009年,8.1萬公里,台中市/泰洋車業有限公司,1,1,23.8萬
TOYOTA,ALTIS,2006年,25萬公里,嘉義市/龍順汽車,1,1,19.0萬
MAZDA,MAZDA,2006年,6.8萬公里,屏東縣/暉祥汽車,1,1,25.0萬
HONDA,ACCORD,2006年,22.6萬公里,嘉義市/宇勝汽車,1,1,23.8萬
NISSAN,SENTRA,2005年,11.8萬公里,苗栗縣/駿品汽車,1,1,19.8萬
NISSAN,X-TRAIL,2005年,11.4萬公里,台中市/詮豐汽車,1,1,22.0萬
MITSUBISHI,DELICA,2005年,20.5萬公里,台中市/泰洋車業有限公司,1,1,15.8萬
TOYOTA,HIACE,2002年,32.5萬公里,台中市/尚安汽車,1,1,21.5萬
HYUNDAI,TUCSON,2008年,11.5萬公里,嘉義市/宇勝汽車,1,1,23.8萬
SUZUKI,SOLIO,2007年,12.1萬公里,嘉義市/龍順汽車,1,1,16.0萬
MITSUBISHI,DELICA,2003年,7.0萬公里,台中市/尚安汽車,1,1,23.5萬
MITSUBISHI,LANCER,2003年,13萬公里,桃園市/和展汽車,1,1,15.8萬
TOYOTA,VIOS,2004年,22.3萬公里,彰化縣/見昌汽車,1,1,15.8萬
NISSAN,CABSTAR,2006年,17.9萬公里,屏東縣/大衛汽車,1,1,16.8萬
SUZUKI,GRAND,2001年,21.7萬公里,台中市/詮豐汽車,1,1,18.0萬
MAZDA,MAZDA,2004年,16.3萬公里,彰化縣/高通汽車,1,1,23.6萬
TOYOTA,ALTIS,2006年,15.2萬公里,桃園市/忠泰汽車,1,1,22.5萬
TOYOTA,ZACE,2003年,13.5萬公里,台中市/詮豐汽車,1,1,15.8萬
MITSUBISHI,VARICA,2000年,18.4萬公里,台中市/尚安汽車,1,1,17.5萬
LEXUS,ES300,2003年,19.2萬公里,台北市/昕益汽車,1,1,15.8萬
NISSAN,TIIDA,2009年,16.2萬公里,嘉義市/宇勝汽車,1,1,23.8萬
PROTON,GEN,2005年,14.4萬公里,台中市/上嘉汽車,1,1,15.0萬
TOYOTA,ZACE,2006年,13萬公里,台南市/福成汽車,1,1,23.8萬
FORD,ESCAPE,2005年,19.7萬公里,台中市/上嘉汽車,1,1,16.5萬
TOYOTA,VIOS,2003年,15.8萬公里,桃園市/車神汽車,1,1,16.8萬
SUZUKI,SWIFT,2006年,24.6萬公里,屏東縣/暉祥汽車,1,1,23.0萬
MITSUBISHI,PAJERO,2000年,13.5萬公里,台北市/時代汽車,1,1,16.8萬
MITSUBISHI,SAVRIN,2005年,19萬公里,嘉義市/宇勝汽車,1,1,20.8萬
